Time	Type	LotNo	Zone	Row
03/11/2011 19:02:19	Acc_4Dr_RH	0	CLow	4
03/11/2011 19:02:19	Acc_4Dr_RH	0	CLow	4
03/11/2011 19:34:38	Acc_4Dr_LH	2	CLow	1
03/11/2011 19:34:38	Acc_4Dr_LH	2	CLow	1
03/11/2011 19:34:38	Acc_4Dr_LH	2	CLow	1
03/11/2011 19:34:38	Acc_4Dr_LH	2	CLow	1
03/11/2011 19:34:38	Acc_4Dr_LH	2	CLow	1
03/11/2011 19:34:38	Acc_4Dr_LH	2	CLow	1
03/11/2011 20:16:49	Acc_4Dr_RH	0	CLow	4
03/11/2011 20:16:49	Acc_4Dr_RH	0	CLow	4
03/11/2011 20:16:49	Acc_4Dr_RH	0	CLow	4
03/11/2011 20:16:49	Acc_4Dr_RH	0	CLow	4
03/11/2011 20:16:49	Acc_4Dr_RH	0	CLow	4
03/11/2011 20:16:49	Acc_4Dr_RH	0	CLow	4
03/11/2011 20:32:51	Acc_4Dr_LH	2	CLow	6
03/11/2011 20:32:51	Acc_4Dr_LH	2	CLow	6
03/11/2011 20:32:51	Acc_4Dr_LH	2	CLow	6
03/11/2011 20:32:51	Acc_4Dr_LH	2	CLow	6
03/11/2011 20:32:51	Acc_4Dr_LH	2	CLow	6
03/11/2011 20:32:51	Acc_4Dr_LH	2	CLow	6
03/11/2011 22:30:39	Acc_4Dr_RH	0	CLow	4
03/11/2011 22:30:39	Acc_4Dr_RH	0	CLow	4
03/11/2011 22:32:51	Acc_4Dr_RH	0	CLow	3
03/11/2011 22:32:51	Acc_4Dr_RH	0	CLow	3
03/11/2011 22:32:51	Acc_4Dr_RH	0	CLow	3
03/11/2011 22:32:51	Acc_4Dr_RH	0	CLow	3
03/11/2011 22:50:08	Acc_4Dr_LH	2	CLow	6
03/11/2011 22:50:08	Acc_4Dr_LH	2	CLow	6
03/11/2011 22:50:08	Acc_4Dr_LH	2	CLow	6
03/11/2011 22:50:08	Acc_4Dr_LH	2	CLow	6
03/11/2011 22:50:08	Acc_4Dr_LH	2	CLow	6
03/11/2011 22:50:08	Acc_4Dr_LH	2	CLow	6
03/11/2011 23:13:49	Acc_4Dr_RH	0	CLow	3
03/11/2011 23:59:27	Acc_4Dr_LH	2	CLow	6
03/12/2011 00:05:31	Acc_2Dr_RH	0	CHigh	8
03/12/2011 00:05:31	Acc_2Dr_RH	0	CHigh	8
03/12/2011 00:05:31	Acc_2Dr_RH	0	CHigh	8
03/12/2011 00:10:14	Acc_2Dr_RH	0	CHigh	7
03/12/2011 00:10:14	Acc_2Dr_RH	0	CHigh	7
03/12/2011 00:10:14	Acc_2Dr_RH	0	CHigh	7
03/12/2011 00:23:45	Acc_2Dr_LH	0	CHigh	2
03/12/2011 00:23:45	Acc_2Dr_LH	0	CHigh	2
03/12/2011 00:23:45	Acc_2Dr_LH	0	CHigh	2
03/12/2011 00:23:45	Acc_2Dr_LH	0	CHigh	2
03/12/2011 00:23:45	Acc_2Dr_LH	0	CHigh	2
03/12/2011 00:23:45	Acc_2Dr_LH	0	CHigh	2
03/12/2011 00:42:45	Acc_2Dr_RH	0	CHigh	7
03/12/2011 00:42:45	Acc_2Dr_RH	0	CHigh	7
03/12/2011 00:42:45	Acc_2Dr_RH	0	CHigh	7
03/12/2011 00:42:45	Acc_2Dr_RH	0	CHigh	7
03/12/2011 00:42:45	Acc_2Dr_RH	0	CHigh	7
03/12/2011 00:58:47	Acc_2Dr_LH	0	CHigh	2
03/12/2011 00:58:47	Acc_2Dr_LH	0	CHigh	2
03/12/2011 00:58:47	Acc_2Dr_LH	0	CHigh	2
03/12/2011 02:00:43	Acc_2Dr_LH	14	CHigh	2
03/12/2011 02:09:59	Acc_4Dr_RH	0	CLow	3
03/12/2011 02:09:59	Acc_4Dr_RH	0	CLow	3
03/12/2011 02:09:59	Acc_4Dr_RH	0	CLow	3
03/12/2011 02:09:59	Acc_4Dr_RH	0	CLow	3
03/12/2011 02:09:59	Acc_4Dr_RH	0	CLow	3
03/12/2011 02:09:59	Acc_4Dr_RH	0	CLow	3
03/12/2011 07:26:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 07:26:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 07:26:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 07:26:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 07:26:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 07:26:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 07:47:18	Acc_4Dr_RH	0	CLow	3
03/12/2011 07:47:18	Acc_4Dr_RH	0	CLow	3
03/12/2011 07:47:18	Acc_4Dr_RH	0	CLow	3
03/12/2011 07:47:18	Acc_4Dr_RH	0	CLow	3
03/12/2011 07:47:18	Acc_4Dr_RH	0	CLow	3
03/12/2011 07:47:18	Acc_4Dr_RH	0	CLow	3
03/12/2011 08:03:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 08:03:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 08:03:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 08:03:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 08:03:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 08:03:27	Acc_4Dr_LH	2	CHigh	20
03/12/2011 08:51:43	Acc_4Dr_LH	2	CHigh	19
03/12/2011 08:51:43	Acc_4Dr_LH	2	CHigh	19
03/12/2011 08:51:43	Acc_4Dr_LH	2	CHigh	19
03/12/2011 08:51:43	Acc_4Dr_LH	2	CHigh	19
03/12/2011 08:51:43	Acc_4Dr_LH	2	CHigh	19
03/12/2011 08:51:43	Acc_4Dr_LH	2	CHigh	19
03/12/2011 09:34:14	Acc_4Dr_RH	0	CLow	3
03/12/2011 09:34:14	Acc_4Dr_RH	0	CLow	3
03/12/2011 09:34:14	Acc_4Dr_RH	0	CLow	3
03/12/2011 09:38:17	Acc_4Dr_RH	8	CHigh	17
03/12/2011 09:38:17	Acc_4Dr_RH	8	CHigh	17
03/12/2011 09:38:17	Acc_4Dr_RH	8	CHigh	17
03/12/2011 10:19:22	Acc_4Dr_LH	2	CHigh	19
03/12/2011 10:19:22	Acc_4Dr_LH	2	CHigh	19
03/12/2011 10:19:22	Acc_4Dr_LH	2	CHigh	19
03/12/2011 10:19:22	Acc_4Dr_LH	2	CHigh	19
03/12/2011 10:19:22	Acc_4Dr_LH	2	CHigh	19
03/12/2011 10:19:22	Acc_4Dr_LH	2	CHigh	19
03/12/2011 10:36:09	Acc_4Dr_RH	8	CHigh	17
03/12/2011 10:36:09	Acc_4Dr_RH	8	CHigh	17
03/12/2011 10:36:09	Acc_4Dr_RH	8	CHigh	17
03/12/2011 10:36:09	Acc_4Dr_RH	8	CHigh	17
03/12/2011 10:36:09	Acc_4Dr_RH	8	CHigh	17
03/12/2011 10:36:09	Acc_4Dr_RH	8	CHigh	17
03/12/2011 11:34:29	Acc_4Dr_LH	2	CHigh	18
03/12/2011 11:34:29	Acc_4Dr_LH	2	CHigh	18
03/12/2011 11:34:29	Acc_4Dr_LH	2	CHigh	18
03/12/2011 11:34:29	Acc_4Dr_LH	2	CHigh	18
03/12/2011 11:34:29	Acc_4Dr_LH	2	CHigh	18
03/12/2011 11:34:29	Acc_4Dr_LH	2	CHigh	18
03/12/2011 11:51:16	Acc_4Dr_RH	8	CHigh	17
03/12/2011 11:51:16	Acc_4Dr_RH	8	CHigh	17
03/12/2011 11:51:16	Acc_4Dr_RH	8	CHigh	17
03/12/2011 11:53:40	Acc_4Dr_RH	8	CHigh	12
03/12/2011 11:53:40	Acc_4Dr_RH	8	CHigh	12
03/12/2011 11:53:40	Acc_4Dr_RH	8	CHigh	12
03/12/2011 12:42:49	Acc_4Dr_LH	2	CHigh	4
03/12/2011 12:49:51	Acc_4Dr_RH	8	CHigh	12
03/12/2011 13:00:08	Acc_2Dr_LH	14	ABay	7
03/12/2011 13:00:08	Acc_2Dr_LH	14	ABay	7
03/12/2011 13:00:08	Acc_2Dr_LH	14	ABay	7
03/12/2011 13:08:03	Acc_2Dr_LH	14	ABay	9
03/12/2011 13:08:03	Acc_2Dr_LH	14	ABay	9
03/12/2011 13:08:03	Acc_2Dr_LH	14	ABay	9
03/12/2011 13:08:03	Acc_2Dr_LH	14	ABay	9
03/12/2011 13:17:58	Acc_2Dr_RH	0	CHigh	7
03/12/2011 13:17:58	Acc_2Dr_RH	0	CHigh	7
03/12/2011 13:17:58	Acc_2Dr_RH	0	CHigh	7
03/12/2011 13:17:58	Acc_2Dr_RH	0	CHigh	7
03/12/2011 13:24:12	Acc_2Dr_RH	0	CHigh	6
03/12/2011 13:24:12	Acc_2Dr_RH	0	CHigh	6
03/12/2011 13:36:46	Acc_2Dr_LH	14	ABay	9
03/12/2011 13:36:46	Acc_2Dr_LH	14	ABay	9
03/12/2011 13:36:46	Acc_2Dr_LH	14	ABay	9
03/12/2011 13:36:46	Acc_2Dr_LH	14	ABay	9
03/12/2011 14:22:36	Acc_2Dr_RH	0	CHigh	6
03/12/2011 14:22:36	Acc_2Dr_RH	0	CHigh	6
03/12/2011 14:22:36	Acc_2Dr_RH	0	CHigh	6
03/12/2011 14:22:36	Acc_2Dr_RH	0	CHigh	6
03/12/2011 14:38:25	Acc_4Dr_LH	2	CHigh	4
03/12/2011 14:38:25	Acc_4Dr_LH	2	CHigh	4
03/12/2011 14:38:25	Acc_4Dr_LH	2	CHigh	4
03/12/2011 14:38:25	Acc_4Dr_LH	2	CHigh	4
03/12/2011 14:38:25	Acc_4Dr_LH	2	CHigh	4
03/12/2011 14:46:20	Acc_4Dr_LH	2	CHigh	1
03/12/2011 17:22:44	Acc_4Dr_RH	8	CHigh	11
03/12/2011 17:22:44	Acc_4Dr_RH	8	CHigh	11
03/12/2011 17:22:44	Acc_4Dr_RH	8	CHigh	11
03/12/2011 17:22:44	Acc_4Dr_RH	8	CHigh	11
03/12/2011 17:28:25	Acc_4Dr_RH	8	CHigh	9
03/12/2011 17:28:25	Acc_4Dr_RH	8	CHigh	9
03/12/2011 17:53:27	Acc_4Dr_RH	8	CHigh	9
03/12/2011 17:53:27	Acc_4Dr_RH	8	CHigh	9
03/12/2011 17:53:27	Acc_4Dr_RH	8	CHigh	9
03/12/2011 17:53:27	Acc_4Dr_RH	8	CHigh	9
03/12/2011 17:53:27	Acc_4Dr_RH	8	CHigh	9
03/12/2011 17:53:27	Acc_4Dr_RH	8	CHigh	9
03/12/2011 18:11:32	Acc_4Dr_LH	2	CHigh	1
03/12/2011 18:11:32	Acc_4Dr_LH	2	CHigh	1
03/12/2011 18:11:32	Acc_4Dr_LH	2	CHigh	1
03/12/2011 18:11:32	Acc_4Dr_LH	2	CHigh	1
03/12/2011 18:11:32	Acc_4Dr_LH	2	CHigh	1
03/12/2011 18:11:32	Acc_4Dr_LH	2	CHigh	1
03/12/2011 19:01:07	Acc_4Dr_RH	8	CHigh	9
03/12/2011 19:01:07	Acc_4Dr_RH	8	CHigh	9
03/12/2011 19:01:07	Acc_4Dr_RH	8	CHigh	9
03/12/2011 19:01:07	Acc_4Dr_RH	8	CHigh	9
03/12/2011 19:07:05	Acc_4Dr_RH	8	CHigh	3
03/12/2011 19:07:05	Acc_4Dr_RH	8	CHigh	3
03/12/2011 19:50:05	Acc_4Dr_LH	2	CHigh	1
03/12/2011 19:52:58	Acc_4Dr_LH	2	CLow	2
03/12/2011 19:52:58	Acc_4Dr_LH	2	CLow	2
03/12/2011 19:52:58	Acc_4Dr_LH	2	CLow	2
03/12/2011 19:52:58	Acc_4Dr_LH	2	CLow	2
03/12/2011 19:52:58	Acc_4Dr_LH	2	CLow	2
03/12/2011 20:09:12	Acc_4Dr_RH	8	CHigh	3
03/12/2011 20:09:12	Acc_4Dr_RH	8	CHigh	3
03/12/2011 20:09:12	Acc_4Dr_RH	8	CHigh	3
03/12/2011 20:09:12	Acc_4Dr_RH	8	CHigh	3
03/12/2011 20:09:12	Acc_4Dr_RH	8	CHigh	3
03/12/2011 20:09:12	Acc_4Dr_RH	8	CHigh	3
03/12/2011 20:28:04	Acc_4Dr_LH	2	CLow	2
03/12/2011 20:28:04	Acc_4Dr_LH	2	CLow	2
03/12/2011 20:28:04	Acc_4Dr_LH	2	CLow	2
03/12/2011 20:28:04	Acc_4Dr_LH	2	CLow	2
03/12/2011 20:28:04	Acc_4Dr_LH	2	CLow	2
03/12/2011 20:28:04	Acc_4Dr_LH	2	CLow	2
03/12/2011 21:01:15	Acc_4Dr_RH	8	CHigh	3
03/12/2011 21:01:15	Acc_4Dr_RH	8	CHigh	3
03/12/2011 21:01:15	Acc_4Dr_RH	8	CHigh	3
03/12/2011 21:01:15	Acc_4Dr_RH	8	CHigh	3
03/12/2011 21:07:58	Acc_4Dr_RH	8	CLow	4
03/12/2011 21:07:58	Acc_4Dr_RH	8	CLow	4
03/12/2011 21:50:35	Acc_4Dr_LH	2	CLow	2
03/12/2011 21:50:35	Acc_4Dr_LH	2	CLow	2
03/12/2011 21:50:35	Acc_4Dr_LH	2	CLow	2
03/12/2011 21:50:35	Acc_4Dr_LH	2	CLow	2
03/12/2011 21:50:35	Acc_4Dr_LH	2	CLow	2
03/12/2011 21:50:35	Acc_4Dr_LH	2	CLow	2
03/12/2011 22:28:34	Acc_4Dr_RH	8	CLow	4
03/12/2011 23:07:03	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:07:03	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:07:03	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:07:03	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:07:03	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:07:03	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:21:51	Acc_2Dr_RH	0	CHigh	6
03/12/2011 23:21:51	Acc_2Dr_RH	0	CHigh	6
03/12/2011 23:21:51	Acc_2Dr_RH	0	CHigh	6
03/12/2011 23:21:51	Acc_2Dr_RH	0	CHigh	6
03/12/2011 23:21:51	Acc_2Dr_RH	0	CHigh	6
03/12/2011 23:21:51	Acc_2Dr_RH	0	CHigh	6
03/12/2011 23:40:21	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:40:21	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:40:21	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:40:21	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:40:21	Acc_2Dr_LH	14	ABay	9
03/12/2011 23:52:42	Acc_2Dr_RH	0	CHigh	5
03/12/2011 23:52:42	Acc_2Dr_RH	0	CHigh	5
03/12/2011 23:52:42	Acc_2Dr_RH	0	CHigh	5
03/12/2011 23:52:42	Acc_2Dr_RH	0	CHigh	5
03/12/2011 23:52:42	Acc_2Dr_RH	0	CHigh	5
03/13/2011 00:57:34	Acc_4Dr_LH	2	CLow	2
03/13/2011 00:58:33	Acc_4Dr_LH	26	CHigh	1
03/13/2011 00:58:33	Acc_4Dr_LH	26	CHigh	1
03/13/2011 00:58:33	Acc_4Dr_LH	26	CHigh	1
03/13/2011 00:58:33	Acc_4Dr_LH	26	CHigh	1
03/13/2011 00:58:33	Acc_4Dr_LH	26	CHigh	1
03/13/2011 01:15:12	Acc_4Dr_RH	8	CLow	4
03/13/2011 01:15:12	Acc_4Dr_RH	8	CLow	4
03/13/2011 01:15:12	Acc_4Dr_RH	8	CLow	4
03/13/2011 01:15:12	Acc_4Dr_RH	8	CLow	4
03/13/2011 01:15:12	Acc_4Dr_RH	8	CLow	4
03/13/2011 01:15:12	Acc_4Dr_RH	8	CLow	4
03/13/2011 07:24:33	Acc_4Dr_LH	26	CHigh	6
03/13/2011 07:24:33	Acc_4Dr_LH	26	CHigh	6
03/13/2011 07:28:07	Acc_4Dr_LH	26	CHigh	10
03/13/2011 07:28:07	Acc_4Dr_LH	26	CHigh	10
03/13/2011 07:28:07	Acc_4Dr_LH	26	CHigh	10
03/13/2011 07:28:07	Acc_4Dr_LH	26	CHigh	10
03/13/2011 07:52:00	Acc_4Dr_RH	8	CLow	4
03/13/2011 07:52:00	Acc_4Dr_RH	8	CLow	4
03/13/2011 07:52:00	Acc_4Dr_RH	8	CLow	4
03/13/2011 07:52:00	Acc_4Dr_RH	8	CLow	4
03/13/2011 07:52:00	Acc_4Dr_RH	8	CLow	4
03/13/2011 07:58:39	Acc_4Dr_RH	8	CLow	5
03/13/2011 08:39:29	Acc_4Dr_LH	26	CHigh	10
03/13/2011 08:39:29	Acc_4Dr_LH	26	CHigh	10
03/13/2011 08:39:29	Acc_4Dr_LH	26	CHigh	10
03/13/2011 08:39:29	Acc_4Dr_LH	26	CHigh	10
03/13/2011 08:39:29	Acc_4Dr_LH	26	CHigh	10
03/13/2011 08:46:42	Acc_4Dr_LH	26	CHigh	11
03/13/2011 09:30:18	Acc_4Dr_RH	8	CLow	5
03/13/2011 09:30:18	Acc_4Dr_RH	8	CLow	5
03/13/2011 09:30:18	Acc_4Dr_RH	8	CLow	5
03/13/2011 09:30:18	Acc_4Dr_RH	8	CLow	5
03/13/2011 09:30:18	Acc_4Dr_RH	8	CLow	5
03/13/2011 09:30:18	Acc_4Dr_RH	8	CLow	5
03/13/2011 09:46:13	Acc_4Dr_LH	26	CHigh	11
03/13/2011 09:46:13	Acc_4Dr_LH	26	CHigh	11
03/13/2011 09:46:13	Acc_4Dr_LH	26	CHigh	11
03/13/2011 09:46:13	Acc_4Dr_LH	26	CHigh	11
03/13/2011 09:46:13	Acc_4Dr_LH	26	CHigh	11
03/13/2011 09:46:13	Acc_4Dr_LH	26	CHigh	11
03/13/2011 10:04:06	Acc_4Dr_RH	8	CLow	5
03/13/2011 10:04:06	Acc_4Dr_RH	8	CLow	5
03/13/2011 10:04:06	Acc_4Dr_RH	8	CLow	5
03/13/2011 10:04:06	Acc_4Dr_RH	8	CLow	5
03/13/2011 10:04:06	Acc_4Dr_RH	8	CLow	5
03/13/2011 10:04:06	Acc_4Dr_RH	8	CLow	5
03/13/2011 11:16:23	Acc_4Dr_LH	26	CHigh	11
03/13/2011 11:16:23	Acc_4Dr_LH	26	CHigh	11
03/13/2011 11:16:23	Acc_4Dr_LH	26	CHigh	11
03/13/2011 11:20:45	Acc_4Dr_LH	26	CHigh	19
03/13/2011 11:20:45	Acc_4Dr_LH	26	CHigh	19
03/13/2011 11:20:45	Acc_4Dr_LH	26	CHigh	19
03/13/2011 11:34:16	Acc_4Dr_RH	8	CLow	5
03/13/2011 11:34:16	Acc_4Dr_RH	8	CLow	5
03/13/2011 11:34:16	Acc_4Dr_RH	8	CLow	5
03/13/2011 11:34:16	Acc_4Dr_RH	8	CLow	5
03/13/2011 11:34:16	Acc_4Dr_RH	8	CLow	5
03/13/2011 11:34:16	Acc_4Dr_RH	8	CLow	5
03/13/2011 12:18:13	Acc_4Dr_LH	26	CHigh	19
03/13/2011 12:23:14	Acc_4Dr_RH	8	CLow	5
03/13/2011 13:00:07	Acc_2Dr_LH	14	ABay	9
03/13/2011 13:00:07	Acc_2Dr_LH	14	ABay	9
