GAL108TBX,CONROD_LOWER_BEARING05,CHARACTER,30,0,<null>,Y
GAL108TBX,CONROD_LOWER_BEARING06,CHARACTER,30,0,<null>,Y
GAL108TBX,CONROD_UPPER_BEARING01,CHARACTER,30,0,<null>,Y
GAL108TBX,CONROD_UPPER_BEARING02,CHARACTER,30,0,<null>,Y
GAL108TBX,CONROD_UPPER_BEARING03,CHARACTER,30,0,<null>,Y
GAL108TBX,CONROD_UPPER_BEARING04,CHARACTER,30,0,<null>,Y
GAL108TBX,CONROD_UPPER_BEARING05,CHARACTER,30,0,<null>,Y
GAL108TBX,CONROD_UPPER_BEARING06,CHARACTER,30,0,<null>,Y
GAL108TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL108TBX,JOURNAL_BLOCK_MEASUREMENTS,CHARACTER,6,0,<null>,Y
GAL108TBX,JOURNAL_CRANK_MEASUREMENTS,CHARACTER,6,0,<null>,Y
GAL108TBX,JOURNAL_LOWER_BEARING01,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_LOWER_BEARING02,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_LOWER_BEARING03,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_LOWER_BEARING04,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_LOWER_BEARING05,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_LOWER_BEARING06,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_UPPER_BEARING01,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_UPPER_BEARING02,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_UPPER_BEARING03,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_UPPER_BEARING04,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_UPPER_BEARING05,CHARACTER,30,0,<null>,Y
GAL108TBX,JOURNAL_UPPER_BEARING06,CHARACTER,30,0,<null>,Y
GAL108TBX,MODEL_CODE,CHARACTER,3,0,<null>,Y
GAL108TBX,MODEL_YEAR_CODE,CHARACTER,1,0,<null>,Y
GAL108TBX,PRODUCT_ID,CHARACTER,17,0,' ',N
GAL108TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL110TBX,ACTUAL_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL110TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL110TBX,DATACONTAINER,BLOB,150000,0,<null>,Y
GAL110TBX,DESTINATION_ID,CHARACTER,32,0,<null>,Y
GAL110TBX,DESTINATION_TYPE,INTEGER,4,0,<null>,Y
GAL110TBX,QUEUE_ID,CHARACTER,16,0,' ',N
GAL110TBX,REQUEST_ID,CHARACTER,32,0,<null>,Y
GAL110TBX,SEND_STATUS,INTEGER,4,0,<null>,Y
GAL110TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL111TBX,ARGUMENT,CHARACTER,128,0,<null>,Y
GAL111TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL111TBX,DESTINATION_ID,CHARACTER,32,0,<null>,Y
GAL111TBX,DESTINATION_TYPE,INTEGER,4,0,<null>,Y
GAL111TBX,PROCESS_POINT_ID,CHARACTER,16,0,' ',N
GAL111TBX,REQUEST_ID,CHARACTER,32,0,<null>,Y
GAL111TBX,SEQUENCE_NUMBER,INTEGER,4,0,0,N
GAL111TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL113TBX,ACTUAL_TIMESTAMP,TIMESTAMP,10,0,CURRENT TIMESTAMP,N
GAL113TBX,ASSOCIATE_NO,CHARACTER,11,0,<null>,Y
GAL113TBX,CHANGE_REASON,VARCHAR,80,0,<null>,Y
GAL113TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL113TBX,ORIGINAL_PRODUCT_SPEC_CODE,VARCHAR,22,0,<null>,Y
GAL113TBX,PRODUCT_ID,CHARACTER,17,0,' ',N
GAL113TBX,PRODUCTION_DATE,DATE,4,0,<null>,Y
GAL113TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL117TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL117TBX,SITE_DESCRIPTION,CHARACTER,128,0,<null>,Y
GAL117TBX,SITE_NAME,CHARACTER,16,0,' ',N
GAL117TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL118TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL118TBX,MODEL_CODE,CHARACTER,3,0,' ',N
GAL118TBX,MODEL_YEAR_CODE,CHARACTER,1,0,' ',N
GAL118TBX,PASSING_COUNTER,INTEGER,4,0,<null>,Y
GAL118TBX,PERIOD,INTEGER,4,0,0,N
GAL118TBX,PERIOD_LABEL,CHARACTER,5,0,<null>,Y
GAL118TBX,PROCESS_POINT_ID,CHARACTER,16,0,' ',N
GAL118TBX,PRODUCTION_DATE,DATE,4,0,CURRENT DATE,N
GAL118TBX,SHIFT,CHARACTER,2,0,' ',N
GAL118TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL119TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL119TBX,PASSING_COUNTER,INTEGER,4,0,<null>,Y
GAL119TBX,PERIOD,INTEGER,4,0,0,N
GAL119TBX,PERIOD_LABEL,CHARACTER,5,0,<null>,Y
GAL119TBX,PROCESS_POINT_ID,CHARACTER,16,0,' ',N
GAL119TBX,PRODUCT_SPEC_CODE,CHARACTER,22,0,' ',N
GAL119TBX,PRODUCTION_DATE,DATE,4,0,CURRENT DATE,N
GAL119TBX,SHIFT,CHARACTER,2,0,' ',N
GAL119TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL120TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL120TBX,PASSING_COUNTER,INTEGER,4,0,<null>,Y
GAL120TBX,PERIOD,INTEGER,4,0,0,N
GAL120TBX,PERIOD_LABEL,CHARACTER,5,0,<null>,Y
GAL120TBX,PROCESS_POINT_ID,CHARACTER,16,0,' ',N
GAL120TBX,PRODUCTION_DATE,DATE,4,0,CURRENT DATE,N
GAL120TBX,PRODUCTION_LOT,CHARACTER,20,0,' ',N
GAL120TBX,SHIFT,CHARACTER,2,0,' ',N
GAL120TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL123TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL123TBX,DEFECT_GROUP_DESCRIPTION_LONG,VARCHAR,30,0,<null>,Y
GAL123TBX,DEFECT_GROUP_DESCRIPTION_SHORT,VARCHAR,10,0,<null>,Y
GAL123TBX,DEFECT_GROUP_NAME,VARCHAR,20,0,'',N
GAL123TBX,IMAGE_NAME,VARCHAR,20,0,<null>,Y
GAL123TBX,MODEL_CODE,CHARACTER,3,0,<null>,Y
GAL123TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL125TBX,ACTUAL_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL125TBX,APPLICATION_ID,CHARACTER,16,0,' ',N
GAL125TBX,ASSOCIATE_NO,CHARACTER,11,0,<null>,Y
GAL125TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL125TBX,DATE,DATE,4,0,<null>,Y
GAL125TBX,DEFECT_STATUS,SMALLINT,2,0,<null>,Y
GAL125TBX,DEFECT_TYPE_NAME,VARCHAR,45,0,'',N
GAL125TBX,DEFECTRESULTID,INTEGER,4,0,0,N
GAL125TBX,ENTRY_DEPT,VARCHAR,32,0,<null>,Y
GAL125TBX,IMAGE_NAME,VARCHAR,20,0,<null>,Y
GAL125TBX,INSPECTION_PART_LOCATION_NAME,VARCHAR,20,0,'',N
GAL125TBX,INSPECTION_PART_NAME,VARCHAR,32,0,'',N
GAL125TBX,IQS_CATEGORY_NAME,CHARACTER,32,0,<null>,Y
GAL125TBX,IQS_ITEM_NAME,CHARACTER,64,0,<null>,Y
GAL125TBX,OUTSTANDING_FLAG,SMALLINT,2,0,<null>,Y
GAL125TBX,POINT_X,INTEGER,4,0,<null>,Y
GAL125TBX,POINT_Y,INTEGER,4,0,<null>,Y
GAL125TBX,PRODUCT_ID,CHARACTER,17,0,' ',N
GAL125TBX,REGRESSION_CODE,CHARACTER,32,0,<null>,Y
GAL125TBX,REPAIR_ASSOCIATE_NO,CHARACTER,11,0,<null>,Y
GAL125TBX,REPAIR_ASSOCIATE_NO_PLAN,CHARACTER,11,0,<null>,Y
GAL125TBX,REPAIR_METHOD_NAME_PLAN,CHARACTER,64,0,<null>,Y
GAL125TBX,REPAIR_TIME_PLAN,INTEGER,4,0,<null>,Y
GAL125TBX,REPAIR_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL125TBX,RESPONSIBLE_DEPT,VARCHAR,32,0,<null>,Y
GAL125TBX,RESPONSIBLE_LINE,VARCHAR,32,0,<null>,Y
GAL125TBX,RESPONSIBLE_ZONE,VARCHAR,32,0,<null>,Y
GAL125TBX,SECONDARY_PART_NAME,VARCHAR,20,0,'',N
GAL125TBX,SHIFT,CHARACTER,2,0,<null>,Y
GAL125TBX,TWO_PART_DEFECT_FLAG,SMALLINT,2,0,<null>,Y
GAL125TBX,TWO_PART_PAIR_LOCATION,VARCHAR,20,0,'',N
GAL125TBX,TWO_PART_PAIR_PART,VARCHAR,32,0,'',N
GAL125TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL125TBX,WRITE_UP_DEPARTMENT,VARCHAR,32,0,<null>,Y
GAL126TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL126TBX,DEFECT_TYPE_DESCRIPTION_LONG,VARCHAR,30,0,<null>,Y
GAL126TBX,DEFECT_TYPE_DESCRIPTION_SHORT,VARCHAR,10,0,<null>,Y
GAL126TBX,DEFECT_TYPE_NAME,VARCHAR,45,0,'',N
GAL126TBX,TWO_PART_DEFECT_FLAG,SMALLINT,2,0,<null>,Y
GAL126TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL127TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL127TBX,DEFECT_GROUP_NAME,VARCHAR,20,0,'',N
GAL127TBX,DEFECT_TYPE_NAME,VARCHAR,45,0,'',N
GAL127TBX,SECONDARY_PART_NAME,VARCHAR,20,0,'',N
GAL127TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL128TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL128TBX,DIVISION_DESCRIPTION,CHARACTER,128,0,<null>,Y
GAL128TBX,DIVISION_ID,CHARACTER,16,0,' ',N
GAL128TBX,DIVISION_NAME,CHARACTER,32,0,' ',N
GAL128TBX,DIVISION_NAME1,CHARACTER,32,0,' ',N
GAL128TBX,DIVISION_NAME2,CHARACTER,32,0,' ',N
GAL128TBX,PLANT_NAME,CHARACTER,16,0,' ',N
GAL128TBX,SEQUENCE_NUMBER,INTEGER,4,0,<null>,Y
GAL128TBX,SITE_NAME,CHARACTER,16,0,' ',N
GAL128TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL130TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL130TBX,END_PRODUCTION_LOT,CHARACTER,20,0,<null>,Y
GAL130TBX,PROCESS_LOCATION,CHARACTER,2,0,' ',N
GAL130TBX,PROCESS_POINT_ID,CHARACTER,16,0,' ',N
GAL130TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL131TBX,ACTUAL_MISSION_TYPE,CHARACTER,7,0,<null>,Y
GAL131TBX,ACTUAL_OFF_DATE,DATE,4,0,<null>,Y
GAL131TBX,AUTO_HOLD_STATUS,SMALLINT,2,0,<null>,Y
GAL131TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL131TBX,DEFECT_STATUS,SMALLINT,2,0,<null>,Y
GAL131TBX,ENGINE_FIRING_FLAG,SMALLINT,2,0,0,Y
GAL131TBX,FIRING_TYPE,INTEGER,4,0,<null>,Y
GAL131TBX,KD_LOT_NUMBER,CHARACTER,18,0,<null>,Y
GAL131TBX,LAST_PASSING_PROCESS_POINT_ID,CHARACTER,16,0,<null>,Y
GAL131TBX,MISSION_SERIAL_NO,CHARACTER,20,0,<null>,Y
GAL131TBX,MISSION_STATUS,INTEGER,4,0,<null>,Y
GAL131TBX,PLAN_OFF_DATE,DATE,4,0,<null>,Y
GAL131TBX,PRODUCT_ID,CHARACTER,17,0,' ',N
GAL131TBX,PRODUCT_SPEC_CODE,CHARACTER,22,0,<null>,Y
GAL131TBX,PRODUCT_START_DATE,DATE,4,0,<null>,Y
GAL131TBX,PRODUCTION_DATE,DATE,4,0,<null>,Y
GAL131TBX,PRODUCTION_LOT,CHARACTER,20,0,<null>,Y
GAL131TBX,REPAIR_FLAG,SMALLINT,2,0,<null>,Y
GAL131TBX,TRACKING_STATUS,CHARACTER,16,0,<null>,Y
GAL131TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL131TBX,VIN,CHARACTER,17,0,<null>,Y
GAL133TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL133TBX,DISPLACEMENT,CHARACTER,5,0,<null>,Y
GAL133TBX,DISPLACEMENT_COMMENT,CHARACTER,20,0,<null>,Y
GAL133TBX,ENGINE_NO_PREFIX,CHARACTER,5,0,<null>,Y
GAL133TBX,ENGINE_PROTOTYPE_CODE,CHARACTER,1,0,<null>,Y
GAL133TBX,GEAR_SHIFT,CHARACTER,1,0,<null>,Y
GAL133TBX,GEAR_SHIFT_DESCRIPTION,CHARACTER,20,0,<null>,Y
GAL133TBX,MISSION_MODEL_CODE,CHARACTER,3,0,<null>,Y
GAL133TBX,MISSION_MODEL_TYPE_CODE,CHARACTER,3,0,<null>,Y
GAL133TBX,MISSION_MODEL_YEAR_CODE,CHARACTER,1,0,<null>,Y
GAL133TBX,MISSION_PLANT_CODE,CHARACTER,4,0,<null>,Y
GAL133TBX,MISSION_PROTOTYPE_CODE,CHARACTER,1,0,<null>,Y
GAL133TBX,MODEL_CODE,CHARACTER,3,0,<null>,Y
GAL133TBX,MODEL_OPTION_CODE,CHARACTER,3,0,<null>,Y
GAL133TBX,MODEL_TYPE_CODE,CHARACTER,3,0,<null>,Y
GAL133TBX,MODEL_YEAR_CODE,CHARACTER,1,0,<null>,Y
GAL133TBX,MODEL_YEAR_DESCRIPTION,CHARACTER,4,0,<null>,Y
GAL133TBX,PLANT_CODE,CHARACTER,4,0,<null>,Y
GAL133TBX,PRODUCT_SPEC_CODE,CHARACTER,22,0,' ',N
GAL133TBX,TRANSMISSION,CHARACTER,5,0,<null>,Y
GAL133TBX,TRANSMISSION_DESCRIPTION,CHARACTER,20,0,<null>,Y
GAL133TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL135TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL135TBX,PROCESS_POINT_ID,CHARACTER,16,0,' ',N
GAL135TBX,PRODUCT_ID,CHARACTER,17,0,<null>,Y
GAL135TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL136TBX,ACTUAL_TIMESTAMP,TIMESTAMP,10,0,CURRENT TIMESTAMP,N
GAL136TBX,ASSOCIATE_NO,CHARACTER,11,0,<null>,Y
GAL136TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL136TBX,EXCEPTIONAL_OUT_COMMENT,VARCHAR,255,0,<null>,Y
GAL136TBX,EXCEPTIONAL_OUT_REASON_STRING,CHARACTER,64,0,<null>,Y
GAL136TBX,LOCATION,VARCHAR,20,0,<null>,Y
GAL136TBX,PROCESS_POINT_ID,CHARACTER,16,0,<null>,Y
GAL136TBX,PRODUCT_ID,CHARACTER,17,0,' ',N
GAL136TBX,PRODUCTION_DATE,DATE,4,0,<null>,Y
GAL136TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL138TBX,ACTUAL_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL138TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL138TBX,EXCLUSION_REASON,VARCHAR,80,0,<null>,Y
GAL138TBX,PRODUCTION_LOT,CHARACTER,20,0,' ',N
GAL138TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL139TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL139TBX,MODEL_CODE,CHARACTER,3,0,' ',N
GAL139TBX,PRODUCT_SPEC_CODE,CHARACTER,22,0,' ',N
GAL139TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL140TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL140TBX,FIRING_ITEM_NAME,CHARACTER,50,0,' ',N
GAL140TBX,FIRING_SEQUENCE_NUMBER,INTEGER,4,0,<null>,Y
GAL140TBX,FIRING_TEST_TYPE,CHARACTER,20,0,' ',N
GAL140TBX,MINUS_VALUE,DOUBLE,8,0,<null>,Y
GAL140TBX,MINUS_VALUE_ACTIVE,SMALLINT,2,0,<null>,Y
GAL140TBX,PLUS_VALUE,DOUBLE,8,0,<null>,Y
GAL140TBX,PLUS_VALUE_ACTIVE,SMALLINT,2,0,<null>,Y
GAL140TBX,REQUIREMENT_STATUS,SMALLINT,2,0,<null>,Y
GAL140TBX,STANDARD_VALUE,DOUBLE,8,0,<null>,Y
GAL140TBX,UNIT_CODE,CHARACTER,6,0,<null>,Y
GAL140TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL141TBX,ACTUAL_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL141TBX,ASSOCIATE_NO,CHARACTER,11,0,<null>,Y
GAL141TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL141TBX,ENGINE_SERIAL_NO,CHARACTER,17,0,' ',N
GAL141TBX,FIRING_BENCH_NO,INTEGER,4,0,<null>,Y
GAL141TBX,FIRING_NOTES,VARCHAR,255,0,<null>,Y
GAL141TBX,FIRING_STATUS,SMALLINT,2,0,<null>,Y
GAL141TBX,FIRING_TEST_TYPE,CHARACTER,20,0,<null>,Y
GAL141TBX,RESULT_ID,INTEGER,4,0,0,N
GAL141TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL142TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL142TBX,MODEL_CODE,CHARACTER,3,0,<null>,Y
GAL142TBX,PATTERN_NAME,CHARACTER,20,0,<null>,Y
GAL142TBX,PRODUCT_SPEC_CODE,CHARACTER,22,0,<null>,Y
GAL142TBX,PRODUCTION_LOT,CHARACTER,20,0,' ',N
GAL142TBX,SAMPLING_PATTERN,CHARACTER,30,0,<null>,Y
GAL142TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL143TBX,ACTUAL_MISSION_TYPE,CHARACTER,7,0,<null>,Y
GAL143TBX,ACTUAL_OFF_DATE,DATE,4,0,<null>,Y
GAL143TBX,AF_ON_SEQUENCE_NUMBER,INTEGER,4,0,<null>,Y
GAL143TBX,AUTO_HOLD_STATUS,SMALLINT,2,0,<null>,Y
GAL143TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL143TBX,ENGINE_SERIAL_NO,CHARACTER,17,0,<null>,Y
GAL143TBX,ENGINE_STATUS,INTEGER,4,0,<null>,Y
GAL143TBX,KD_LOT_NUMBER,CHARACTER,18,0,<null>,Y
GAL143TBX,KEY_NO,CHARACTER,7,0,<null>,Y
GAL143TBX,LAST_PASSING_PROCESS_POINT_ID,CHARACTER,16,0,<null>,Y
GAL143TBX,MISSION_SERIAL_NO,CHARACTER,20,0,<null>,Y
GAL143TBX,PLAN_OFF_DATE,DATE,4,0,<null>,Y
GAL143TBX,PRODUCT_ID,CHARACTER,17,0,' ',N
GAL143TBX,PRODUCT_SPEC_CODE,CHARACTER,22,0,<null>,Y
GAL143TBX,PRODUCT_START_DATE,DATE,4,0,<null>,Y
GAL143TBX,PRODUCTION_DATE,DATE,4,0,<null>,Y
GAL143TBX,PRODUCTION_LOT,CHARACTER,20,0,<null>,Y
GAL143TBX,SHORT_VIN,CHARACTER,11,0,<null>,Y
GAL143TBX,STRAIGHT_SHIP_PERCENTAGE,DOUBLE,8,0,<null>,Y
GAL143TBX,TRACKING_STATUS,CHARACTER,16,0,<null>,Y
GAL143TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL144TBX,BODY_AND_TRANS_TYPE_CODE,CHARACTER,1,0,<null>,Y
GAL144TBX,BODY_AND_TRANS_TYPE_DESC,CHARACTER,30,0,<null>,Y
GAL144TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL144TBX,ENGINE_MTO,CHARACTER,10,0,<null>,Y
GAL144TBX,ENGINE_PLANT_CODE,CHARACTER,4,0,<null>,Y
GAL144TBX,EXT_COLOR_CODE,CHARACTER,10,0,<null>,Y
GAL144TBX,EXT_COLOR_DESCRIPTION,CHARACTER,10,0,<null>,Y
GAL144TBX,FRAME_NO_PREFIX,CHARACTER,11,0,<null>,Y
GAL144TBX,GRADE_CODE,CHARACTER,10,0,<null>,Y
GAL144TBX,INT_COLOR_CODE,CHARACTER,2,0,<null>,Y
GAL144TBX,INT_COLOR_DESCRIPTION,CHARACTER,40,0,<null>,Y
GAL144TBX,MODEL_CODE,CHARACTER,3,0,<null>,Y
GAL144TBX,MODEL_OPTION_CODE,CHARACTER,3,0,<null>,Y
GAL144TBX,MODEL_TYPE_CODE,CHARACTER,3,0,<null>,Y
GAL144TBX,MODEL_YEAR_CODE,CHARACTER,1,0,<null>,Y
GAL144TBX,MODEL_YEAR_DESCRIPTION,CHARACTER,4,0,<null>,Y
GAL144TBX,PLANT_CODE_GPCS,CHARACTER,4,0,<null>,Y
GAL144TBX,PRODUCT_SPEC_CODE,CHARACTER,22,0,' ',N
GAL144TBX,PROTOTYPE_CODE,CHARACTER,1,0,<null>,Y
GAL144TBX,SALES_EXT_COLOR_CODE,CHARACTER,10,0,<null>,Y
GAL144TBX,SALES_INT_COLOR_CODE,CHARACTER,2,0,<null>,Y
GAL144TBX,SALES_MODEL_CODE,CHARACTER,10,0,<null>,Y
GAL144TBX,SALES_MODEL_TYPE_CODE,CHARACTER,2,0,<null>,Y
GAL144TBX,SERIES_CODE,CHARACTER,1,0,<null>,Y
GAL144TBX,SERIES_DESCRIPTION,CHARACTER,40,0,<null>,Y
GAL144TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL147TBX,ACTUAL_TIMESTAMP,TIMESTAMP,10,0,CURRENT TIMESTAMP,N
GAL147TBX,CREATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL147TBX,HOLD_ASSOCIATE_NAME,CHARACTER,30,0,<null>,Y
GAL147TBX,HOLD_ASSOCIATE_NO,CHARACTER,11,0,<null>,Y
GAL147TBX,HOLD_ASSOCIATE_PAGER,CHARACTER,15,0,<null>,Y
GAL147TBX,HOLD_ASSOCIATE_PHONE,CHARACTER,20,0,<null>,Y
GAL147TBX,HOLD_REASON,CHARACTER,80,0,<null>,Y
GAL147TBX,HOLD_TYPE,INTEGER,4,0,0,N
GAL147TBX,LOT_HOLD_STATUS,INTEGER,4,0,<null>,Y
GAL147TBX,PRODUCT_ID,CHARACTER,17,0,' ',N
GAL147TBX,PRODUCT_SPEC_CODE,CHARACTER,22,0,<null>,Y
GAL147TBX,PRODUCTION_DATE,DATE,4,0,<null>,Y
GAL147TBX,PRODUCTION_LOT,CHARACTER,20,0,<null>,Y
GAL147TBX,QSR_ID,INTEGER,4,0,<null>,Y
GAL147TBX,RELEASE_ASSOCIATE_NAME,CHARACTER,30,0,<null>,Y
GAL147TBX,RELEASE_ASSOCIATE_NO,CHARACTER,11,0,<null>,Y
GAL147TBX,RELEASE_ASSOCIATE_PAGER,CHARACTER,15,0,<null>,Y
GAL147TBX,RELEASE_ASSOCIATE_PHONE,CHARACTER,20,0,<null>,Y
GAL147TBX,RELEASE_FLAG,SMALLINT,2,0,<null>,Y
GAL147TBX,RELEASE_REASON,CHARACTER,80,0,<null>,Y
GAL147TBX,RELEASE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
GAL147TBX,UPDATE_TIMESTAMP,TIMESTAMP,10,0,<null>,Y
